route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
6,radni_dan,Linija_6_Smer_A_radni_dan_T14,Vikend naselje,0,,Linija_6_Smer_A,0,
6,radni_dan,Linija_6_Smer_A_radni_dan_T15,Vikend naselje,0,,Linija_6_Smer_A,0,
6,radni_dan,Linija_6_Smer_A_radni_dan_T16,Vikend naselje,0,,Linija_6_Smer_A,0,
6,radni_dan,Linija_6_Smer_A_radni_dan_T17,Vikend naselje,0,,Linija_6_Smer_A,0,
6,radni_dan,Linija_6_Smer_A_radni_dan_T18,Vikend naselje,0,,Linija_6_Smer_A,0,
6,radni_dan,Linija_6_Smer_A_radni_dan_T19,Vikend naselje,0,,Linija_6_Smer_A,0,
6,radni_dan,Linija_6_Smer_A_radni_dan_T20,Vikend naselje,0,,Linija_6_Smer_A,0,
6,radni_dan,Linija_6_Smer_A_radni_dan_T21,Vikend naselje,0,,Linija_6_Smer_A,0,
6,radni_dan,Linija_6_Smer_A_radni_dan_T22,Vikend naselje,0,,Linija_6_Smer_A,0,
6,radni_dan,Linija_6_Smer_A_radni_dan_T23,Vikend naselje,0,,Linija_6_Smer_A,0,
6,radni_dan,Linija_6_Smer_A_radni_dan_T24,Vikend naselje,0,,Linija_6_Smer_A,0,
6,radni_dan,Linija_6_Smer_A_radni_dan_T25,Vikend naselje,0,,Linija_6_Smer_A,0,
6,radni_dan,Linija_6_Smer_A_radni_dan_T26,Vikend naselje,0,,Linija_6_Smer_A,0,
6,radni_dan,Linija_6_Smer_A_radni_dan_T27,Vikend naselje,0,,Linija_6_Smer_A,0,
6,radni_dan,Linija_6_Smer_A_radni_dan_T28,Vikend naselje,0,,Linija_6_Smer_A,0,
6,radni_dan,Linija_6_Smer_A_radni_dan_T29,Vikend naselje,0,,Linija_6_Smer_A,0,
6,radni_dan,Linija_6_Smer_A_radni_dan_T30,Vikend naselje,0,,Linija_6_Smer_A,0,
6,radni_dan,Linija_6_Smer_A_radni_dan_T31,Vikend naselje,0,,Linija_6_Smer_A,0,
6,radni_dan,Linija_6_Smer_A_radni_dan_T32,Vikend naselje,0,,Linija_6_Smer_A,0,
6,radni_dan,Linija_6_Smer_A_radni_dan_T33,Vikend naselje,0,,Linija_6_Smer_A,0,
6,radni_dan,Linija_6_Smer_A_radni_dan_T34,Vikend naselje,0,,Linija_6_Smer_A,0,
6,radni_dan,Linija_6_Smer_A_radni_dan_T35,Vikend naselje,0,,Linija_6_Smer_A,0,
6,radni_dan,Linija_6_Smer_A_radni_dan_T36,Vikend naselje,0,,Linija_6_Smer_A,0,
6,radni_dan,Linija_6_Smer_A_radni_dan_T37,Vikend naselje,0,,Linija_6_Smer_A,0,
6,radni_dan,Linija_6_Smer_A_radni_dan_T38,Vikend naselje,0,,Linija_6_Smer_A,0,
6,radni_dan,Linija_6_Smer_A_radni_dan_T39,Vikend naselje,0,,Linija_6_Smer_A,0,
6,radni_dan,Linija_6_Smer_A_radni_dan_T40,Vikend naselje,0,,Linija_6_Smer_A,0,
6,radni_dan,Linija_6_Smer_A_Od_Subotica_-_Trans_radni_dan_T01,Vikend naselje,0,,Linija_6_Smer_A_Od_Subotica_-_Trans,0,
6,radni_dan,Linija_6_Smer_A_Od_Subotica_-_Trans_radni_dan_T02,Vikend naselje,0,,Linija_6_Smer_A_Od_Subotica_-_Trans,0,
6,radni_dan,Linija_6_Smer_A_Od_Calzedonia_radni_dan_T01,Vikend naselje,0,,Linija_6_Smer_A_Od_Calzedonia,0,
6,radni_dan,Linija_6_Smer_A_Od_Calzedonia_radni_dan_T02,Vikend naselje,0,,Linija_6_Smer_A_Od_Calzedonia,0,
6,radni_dan,Linija_6_Smer_A_Do_Subotica_-_Trans_radni_dan_T01,Suboticatrans,0,,Linija_6_Smer_A_Do_Subotica_-_Trans,0,
6,radni_dan,Linija_6_Smer_B_radni_dan_T01,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,radni_dan,Linija_6_Smer_B_radni_dan_T02,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,radni_dan,Linija_6_Smer_B_radni_dan_T03,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,radni_dan,Linija_6_Smer_B_radni_dan_T04,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,radni_dan,Linija_6_Smer_B_radni_dan_T05,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,radni_dan,Linija_6_Smer_B_radni_dan_T06,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,radni_dan,Linija_6_Smer_B_radni_dan_T07,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,radni_dan,Linija_6_Smer_B_radni_dan_T08,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,radni_dan,Linija_6_Smer_B_radni_dan_T09,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,radni_dan,Linija_6_Smer_B_radni_dan_T10,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,radni_dan,Linija_6_Smer_B_radni_dan_T11,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,radni_dan,Linija_6_Smer_B_radni_dan_T12,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,radni_dan,Linija_6_Smer_B_radni_dan_T13,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,radni_dan,Linija_6_Smer_B_radni_dan_T14,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,radni_dan,Linija_6_Smer_B_radni_dan_T15,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,radni_dan,Linija_6_Smer_B_radni_dan_T16,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,radni_dan,Linija_6_Smer_B_radni_dan_T17,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,radni_dan,Linija_6_Smer_B_radni_dan_T18,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,radni_dan,Linija_6_Smer_B_radni_dan_T19,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,radni_dan,Linija_6_Smer_B_radni_dan_T20,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,radni_dan,Linija_6_Smer_B_radni_dan_T21,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,radni_dan,Linija_6_Smer_B_radni_dan_T22,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,radni_dan,Linija_6_Smer_B_radni_dan_T23,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,radni_dan,Linija_6_Smer_B_radni_dan_T24,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,radni_dan,Linija_6_Smer_B_radni_dan_T25,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,radni_dan,Linija_6_Smer_B_radni_dan_T26,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,radni_dan,Linija_6_Smer_B_radni_dan_T27,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,radni_dan,Linija_6_Smer_B_radni_dan_T28,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,radni_dan,Linija_6_Smer_B_radni_dan_T29,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,radni_dan,Linija_6_Smer_B_radni_dan_T30,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,radni_dan,Linija_6_Smer_B_radni_dan_T31,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,radni_dan,Linija_6_Smer_B_radni_dan_T32,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,radni_dan,Linija_6_Smer_B_radni_dan_T33,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,radni_dan,Linija_6_Smer_B_radni_dan_T34,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,radni_dan,Linija_6_Smer_B_radni_dan_T35,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,radni_dan,Linija_6_Smer_B_radni_dan_T36,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,radni_dan,Linija_6_Smer_B_radni_dan_T37,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,radni_dan,Linija_6_Smer_B_radni_dan_T38,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,radni_dan,Linija_6_Smer_B_radni_dan_T39,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,radni_dan,Linija_6_Smer_B_Od_Subotica_-_Trans_radni_dan_T01,Mali Bajmok,1,,Linija_6_Smer_B_Od_Subotica_-_Trans,0,
6,radni_dan,Linija_6_Smer_B_Od_Subotica_-_Trans_radni_dan_T02,Mali Bajmok,1,,Linija_6_Smer_B_Od_Subotica_-_Trans,0,
6,radni_dan,Linija_6_Smer_B_Od_Subotica_-_Trans_radni_dan_T03,Mali Bajmok,1,,Linija_6_Smer_B_Od_Subotica_-_Trans,0,
6,radni_dan,Linija_6_Smer_B_Do_Calzedonia_radni_dan_T01,Calzedonia,1,,Linija_6_Smer_B_Do_Calzedonia,0,
6,radni_dan,Linija_6_Smer_B_Do_Calzedonia_radni_dan_T02,Calzedonia,1,,Linija_6_Smer_B_Do_Calzedonia,0,
6,radni_dan,Linija_6_Smer_B_Do_Subotica_-_Trans_radni_dan_T01,Suboticatrans,1,,Linija_6_Smer_B_Do_Subotica_-_Trans,0,
6,subota,Linija_6_Smer_A_subota_T01,Vikend naselje,0,,Linija_6_Smer_A,0,
6,subota,Linija_6_Smer_A_subota_T02,Vikend naselje,0,,Linija_6_Smer_A,0,
6,subota,Linija_6_Smer_A_subota_T03,Vikend naselje,0,,Linija_6_Smer_A,0,
6,subota,Linija_6_Smer_A_subota_T04,Vikend naselje,0,,Linija_6_Smer_A,0,
6,subota,Linija_6_Smer_A_subota_T05,Vikend naselje,0,,Linija_6_Smer_A,0,
6,subota,Linija_6_Smer_A_subota_T06,Vikend naselje,0,,Linija_6_Smer_A,0,
6,subota,Linija_6_Smer_A_subota_T07,Vikend naselje,0,,Linija_6_Smer_A,0,
6,subota,Linija_6_Smer_A_subota_T08,Vikend naselje,0,,Linija_6_Smer_A,0,
6,subota,Linija_6_Smer_A_subota_T09,Vikend naselje,0,,Linija_6_Smer_A,0,
6,subota,Linija_6_Smer_A_subota_T10,Vikend naselje,0,,Linija_6_Smer_A,0,
6,subota,Linija_6_Smer_A_subota_T11,Vikend naselje,0,,Linija_6_Smer_A,0,
6,subota,Linija_6_Smer_A_subota_T12,Vikend naselje,0,,Linija_6_Smer_A,0,
6,subota,Linija_6_Smer_A_subota_T13,Vikend naselje,0,,Linija_6_Smer_A,0,
6,subota,Linija_6_Smer_A_subota_T14,Vikend naselje,0,,Linija_6_Smer_A,0,
6,subota,Linija_6_Smer_A_subota_T15,Vikend naselje,0,,Linija_6_Smer_A,0,
6,subota,Linija_6_Smer_A_subota_T16,Vikend naselje,0,,Linija_6_Smer_A,0,
6,subota,Linija_6_Smer_A_subota_T17,Vikend naselje,0,,Linija_6_Smer_A,0,
6,subota,Linija_6_Smer_A_subota_T18,Vikend naselje,0,,Linija_6_Smer_A,0,
6,subota,Linija_6_Smer_A_subota_T19,Vikend naselje,0,,Linija_6_Smer_A,0,
6,subota,Linija_6_Smer_A_subota_T20,Vikend naselje,0,,Linija_6_Smer_A,0,
6,subota,Linija_6_Smer_A_subota_T21,Vikend naselje,0,,Linija_6_Smer_A,0,
6,subota,Linija_6_Smer_A_subota_T22,Vikend naselje,0,,Linija_6_Smer_A,0,
6,subota,Linija_6_Smer_A_subota_T23,Vikend naselje,0,,Linija_6_Smer_A,0,
6,subota,Linija_6_Smer_A_subota_T24,Vikend naselje,0,,Linija_6_Smer_A,0,
6,subota,Linija_6_Smer_A_subota_T25,Vikend naselje,0,,Linija_6_Smer_A,0,
6,subota,Linija_6_Smer_A_subota_T26,Vikend naselje,0,,Linija_6_Smer_A,0,
6,subota,Linija_6_Smer_A_subota_T27,Vikend naselje,0,,Linija_6_Smer_A,0,
6,subota,Linija_6_Smer_A_subota_T28,Vikend naselje,0,,Linija_6_Smer_A,0,
6,subota,Linija_6_Smer_A_subota_T29,Vikend naselje,0,,Linija_6_Smer_A,0,
6,subota,Linija_6_Smer_A_subota_T30,Vikend naselje,0,,Linija_6_Smer_A,0,
6,subota,Linija_6_Smer_A_subota_T31,Vikend naselje,0,,Linija_6_Smer_A,0,
6,subota,Linija_6_Smer_A_subota_T32,Vikend naselje,0,,Linija_6_Smer_A,0,
6,subota,Linija_6_Smer_A_Od_Subotica_-_Trans_subota_T01,Vikend naselje,0,,Linija_6_Smer_A_Od_Subotica_-_Trans,0,
6,subota,Linija_6_Smer_A_Od_Subotica_-_Trans_subota_T02,Vikend naselje,0,,Linija_6_Smer_A_Od_Subotica_-_Trans,0,
6,subota,Linija_6_Smer_A_Do_Subotica_-_Trans_subota_T01,Suboticatrans,0,,Linija_6_Smer_A_Do_Subotica_-_Trans,0,
6,subota,Linija_6_Smer_A_Do_Subotica_-_Trans_subota_T02,Suboticatrans,0,,Linija_6_Smer_A_Do_Subotica_-_Trans,0,
6,subota,Linija_6_Smer_B_subota_T01,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,subota,Linija_6_Smer_B_subota_T02,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,subota,Linija_6_Smer_B_subota_T03,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,subota,Linija_6_Smer_B_subota_T04,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,subota,Linija_6_Smer_B_subota_T05,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,subota,Linija_6_Smer_B_subota_T06,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,subota,Linija_6_Smer_B_subota_T07,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,subota,Linija_6_Smer_B_subota_T08,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,subota,Linija_6_Smer_B_subota_T09,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,subota,Linija_6_Smer_B_subota_T10,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,subota,Linija_6_Smer_B_subota_T11,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,subota,Linija_6_Smer_B_subota_T12,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,subota,Linija_6_Smer_B_subota_T13,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,subota,Linija_6_Smer_B_subota_T14,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,subota,Linija_6_Smer_B_subota_T15,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,subota,Linija_6_Smer_B_subota_T16,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,subota,Linija_6_Smer_B_subota_T17,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,subota,Linija_6_Smer_B_subota_T18,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,subota,Linija_6_Smer_B_subota_T19,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,subota,Linija_6_Smer_B_subota_T20,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,subota,Linija_6_Smer_B_subota_T21,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,subota,Linija_6_Smer_B_subota_T22,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,subota,Linija_6_Smer_B_subota_T23,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,subota,Linija_6_Smer_B_subota_T24,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,subota,Linija_6_Smer_B_subota_T25,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,subota,Linija_6_Smer_B_subota_T26,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,subota,Linija_6_Smer_B_subota_T27,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,subota,Linija_6_Smer_B_subota_T28,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,subota,Linija_6_Smer_B_subota_T29,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,subota,Linija_6_Smer_B_subota_T30,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,subota,Linija_6_Smer_B_subota_T31,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,subota,Linija_6_Smer_B_subota_T32,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,subota,Linija_6_Smer_B_subota_T33,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,subota,Linija_6_Smer_B_Od_Subotica_-_Trans_subota_T01,Mali Bajmok,1,,Linija_6_Smer_B_Od_Subotica_-_Trans,0,
6,subota,Linija_6_Smer_B_Do_Subotica_-_Trans_subota_T01,Suboticatrans,1,,Linija_6_Smer_B_Do_Subotica_-_Trans,0,
6,nedelja_i_praznici,Linija_6_Smer_A_nedelja_i_praznici_T01,Vikend naselje,0,,Linija_6_Smer_A,0,
6,nedelja_i_praznici,Linija_6_Smer_A_nedelja_i_praznici_T02,Vikend naselje,0,,Linija_6_Smer_A,0,
6,nedelja_i_praznici,Linija_6_Smer_A_nedelja_i_praznici_T03,Vikend naselje,0,,Linija_6_Smer_A,0,
6,nedelja_i_praznici,Linija_6_Smer_A_nedelja_i_praznici_T04,Vikend naselje,0,,Linija_6_Smer_A,0,
6,nedelja_i_praznici,Linija_6_Smer_A_nedelja_i_praznici_T05,Vikend naselje,0,,Linija_6_Smer_A,0,
6,nedelja_i_praznici,Linija_6_Smer_A_nedelja_i_praznici_T06,Vikend naselje,0,,Linija_6_Smer_A,0,
6,nedelja_i_praznici,Linija_6_Smer_A_nedelja_i_praznici_T07,Vikend naselje,0,,Linija_6_Smer_A,0,
6,nedelja_i_praznici,Linija_6_Smer_A_nedelja_i_praznici_T08,Vikend naselje,0,,Linija_6_Smer_A,0,
6,nedelja_i_praznici,Linija_6_Smer_A_nedelja_i_praznici_T09,Vikend naselje,0,,Linija_6_Smer_A,0,
6,nedelja_i_praznici,Linija_6_Smer_A_nedelja_i_praznici_T10,Vikend naselje,0,,Linija_6_Smer_A,0,
6,nedelja_i_praznici,Linija_6_Smer_A_nedelja_i_praznici_T11,Vikend naselje,0,,Linija_6_Smer_A,0,
6,nedelja_i_praznici,Linija_6_Smer_A_nedelja_i_praznici_T12,Vikend naselje,0,,Linija_6_Smer_A,0,
6,nedelja_i_praznici,Linija_6_Smer_A_nedelja_i_praznici_T13,Vikend naselje,0,,Linija_6_Smer_A,0,
6,nedelja_i_praznici,Linija_6_Smer_A_nedelja_i_praznici_T14,Vikend naselje,0,,Linija_6_Smer_A,0,
6,nedelja_i_praznici,Linija_6_Smer_A_nedelja_i_praznici_T15,Vikend naselje,0,,Linija_6_Smer_A,0,
6,nedelja_i_praznici,Linija_6_Smer_A_nedelja_i_praznici_T16,Vikend naselje,0,,Linija_6_Smer_A,0,
6,nedelja_i_praznici,Linija_6_Smer_A_nedelja_i_praznici_T17,Vikend naselje,0,,Linija_6_Smer_A,0,
6,nedelja_i_praznici,Linija_6_Smer_A_nedelja_i_praznici_T18,Vikend naselje,0,,Linija_6_Smer_A,0,
6,nedelja_i_praznici,Linija_6_Smer_A_nedelja_i_praznici_T19,Vikend naselje,0,,Linija_6_Smer_A,0,
6,nedelja_i_praznici,Linija_6_Smer_A_nedelja_i_praznici_T20,Vikend naselje,0,,Linija_6_Smer_A,0,
6,nedelja_i_praznici,Linija_6_Smer_A_nedelja_i_praznici_T21,Vikend naselje,0,,Linija_6_Smer_A,0,
6,nedelja_i_praznici,Linija_6_Smer_A_nedelja_i_praznici_T22,Vikend naselje,0,,Linija_6_Smer_A,0,
6,nedelja_i_praznici,Linija_6_Smer_A_nedelja_i_praznici_T23,Vikend naselje,0,,Linija_6_Smer_A,0,
6,nedelja_i_praznici,Linija_6_Smer_A_nedelja_i_praznici_T24,Vikend naselje,0,,Linija_6_Smer_A,0,
6,nedelja_i_praznici,Linija_6_Smer_A_nedelja_i_praznici_T25,Vikend naselje,0,,Linija_6_Smer_A,0,
6,nedelja_i_praznici,Linija_6_Smer_A_nedelja_i_praznici_T26,Vikend naselje,0,,Linija_6_Smer_A,0,
6,nedelja_i_praznici,Linija_6_Smer_A_nedelja_i_praznici_T27,Vikend naselje,0,,Linija_6_Smer_A,0,
6,nedelja_i_praznici,Linija_6_Smer_A_nedelja_i_praznici_T28,Vikend naselje,0,,Linija_6_Smer_A,0,
6,nedelja_i_praznici,Linija_6_Smer_A_nedelja_i_praznici_T29,Vikend naselje,0,,Linija_6_Smer_A,0,
6,nedelja_i_praznici,Linija_6_Smer_A_nedelja_i_praznici_T30,Vikend naselje,0,,Linija_6_Smer_A,0,
6,nedelja_i_praznici,Linija_6_Smer_A_nedelja_i_praznici_T31,Vikend naselje,0,,Linija_6_Smer_A,0,
6,nedelja_i_praznici,Linija_6_Smer_A_nedelja_i_praznici_T32,Vikend naselje,0,,Linija_6_Smer_A,0,
6,nedelja_i_praznici,Linija_6_Smer_A_Od_Subotica_-_Trans_nedelja_i_praznici_T01,Vikend naselje,0,,Linija_6_Smer_A_Od_Subotica_-_Trans,0,
6,nedelja_i_praznici,Linija_6_Smer_A_Od_Subotica_-_Trans_nedelja_i_praznici_T02,Vikend naselje,0,,Linija_6_Smer_A_Od_Subotica_-_Trans,0,
6,nedelja_i_praznici,Linija_6_Smer_A_Do_Subotica_-_Trans_nedelja_i_praznici_T01,Suboticatrans,0,,Linija_6_Smer_A_Do_Subotica_-_Trans,0,
6,nedelja_i_praznici,Linija_6_Smer_A_Do_Subotica_-_Trans_nedelja_i_praznici_T02,Suboticatrans,0,,Linija_6_Smer_A_Do_Subotica_-_Trans,0,
6,nedelja_i_praznici,Linija_6_Smer_B_nedelja_i_praznici_T01,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,nedelja_i_praznici,Linija_6_Smer_B_nedelja_i_praznici_T02,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,nedelja_i_praznici,Linija_6_Smer_B_nedelja_i_praznici_T03,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,nedelja_i_praznici,Linija_6_Smer_B_nedelja_i_praznici_T04,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,nedelja_i_praznici,Linija_6_Smer_B_nedelja_i_praznici_T05,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,nedelja_i_praznici,Linija_6_Smer_B_nedelja_i_praznici_T06,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,nedelja_i_praznici,Linija_6_Smer_B_nedelja_i_praznici_T07,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,nedelja_i_praznici,Linija_6_Smer_B_nedelja_i_praznici_T08,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,nedelja_i_praznici,Linija_6_Smer_B_nedelja_i_praznici_T09,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,nedelja_i_praznici,Linija_6_Smer_B_nedelja_i_praznici_T10,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,nedelja_i_praznici,Linija_6_Smer_B_nedelja_i_praznici_T11,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,nedelja_i_praznici,Linija_6_Smer_B_nedelja_i_praznici_T12,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,nedelja_i_praznici,Linija_6_Smer_B_nedelja_i_praznici_T13,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,nedelja_i_praznici,Linija_6_Smer_B_nedelja_i_praznici_T14,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,nedelja_i_praznici,Linija_6_Smer_B_nedelja_i_praznici_T15,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,nedelja_i_praznici,Linija_6_Smer_B_nedelja_i_praznici_T16,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,nedelja_i_praznici,Linija_6_Smer_B_nedelja_i_praznici_T17,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,nedelja_i_praznici,Linija_6_Smer_B_nedelja_i_praznici_T18,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,nedelja_i_praznici,Linija_6_Smer_B_nedelja_i_praznici_T19,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,nedelja_i_praznici,Linija_6_Smer_B_nedelja_i_praznici_T20,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,nedelja_i_praznici,Linija_6_Smer_B_nedelja_i_praznici_T21,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,nedelja_i_praznici,Linija_6_Smer_B_nedelja_i_praznici_T22,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,nedelja_i_praznici,Linija_6_Smer_B_nedelja_i_praznici_T23,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,nedelja_i_praznici,Linija_6_Smer_B_nedelja_i_praznici_T24,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,nedelja_i_praznici,Linija_6_Smer_B_nedelja_i_praznici_T25,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,nedelja_i_praznici,Linija_6_Smer_B_nedelja_i_praznici_T26,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,nedelja_i_praznici,Linija_6_Smer_B_nedelja_i_praznici_T27,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,nedelja_i_praznici,Linija_6_Smer_B_nedelja_i_praznici_T28,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,nedelja_i_praznici,Linija_6_Smer_B_nedelja_i_praznici_T29,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,nedelja_i_praznici,Linija_6_Smer_B_nedelja_i_praznici_T30,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,nedelja_i_praznici,Linija_6_Smer_B_nedelja_i_praznici_T31,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,nedelja_i_praznici,Linija_6_Smer_B_nedelja_i_praznici_T32,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,nedelja_i_praznici,Linija_6_Smer_B_nedelja_i_praznici_T33,Mali Bajmok,1,,Linija_6_Smer_B,0,
6,nedelja_i_praznici,Linija_6_Smer_B_Od_Subotica_-_Trans_nedelja_i_praznici_T01,Mali Bajmok,1,,Linija_6_Smer_B_Od_Subotica_-_Trans,0,
6,nedelja_i_praznici,Linija_6_Smer_B_Do_Subotica_-_Trans_nedelja_i_praznici_T01,Suboticatrans,1,,Linija_6_Smer_B_Do_Subotica_-_Trans,0,
7,subota,Linija_7_Smer_B_subota_T01,Lifka,1,,Linija_7_Smer_B,0,
7,nedelja_i_praznici,Linija_7_Smer_A_nedelja_i_praznici_T01,Vikend naselje,0,,Linija_7_Smer_A,0,
7,nedelja_i_praznici,Linija_7_Smer_A_nedelja_i_praznici_T02,Vikend naselje,0,,Linija_7_Smer_A,0,
7,nedelja_i_praznici,Linija_7_Smer_A_nedelja_i_praznici_T03,Vikend naselje,0,,Linija_7_Smer_A,0,
7,nedelja_i_praznici,Linija_7_Smer_B_nedelja_i_praznici_T01,Lifka,1,,Linija_7_Smer_B,0,
7,nedelja_i_praznici,Linija_7_Smer_B_nedelja_i_praznici_T02,Lifka,1,,Linija_7_Smer_B,0,
7,nedelja_i_praznici,Linija_7_Smer_B_nedelja_i_praznici_T03,Lifka,1,,Linija_7_Smer_B,0,
8,radni_dan,Linija_8_Smer_A_radni_dan_T01,Aleksandrovo,0,,Linija_8_Smer_A,0,
8,radni_dan,Linija_8_Smer_A_radni_dan_T02,Aleksandrovo,0,,Linija_8_Smer_A,0,
8,radni_dan,Linija_8_Smer_A_radni_dan_T03,Aleksandrovo,0,,Linija_8_Smer_A,0,
8,radni_dan,Linija_8_Smer_A_radni_dan_T04,Aleksandrovo,0,,Linija_8_Smer_A,0,
